Frackville State Correctional Institution;;1111 Altamont Boulevard;Frackville;PA;17931-2699;http://www.prisonpro.com/content/frackville-state-correctional-insitution
Graterford State Correctional Institution;;P.O. Box 244;Graterford;PA;19426;http://www.prisonpro.com/content/graterford-state-correctional-institution
Greene State Correctional Institution;;175 Progress Drive;Waynesburg;PA;15370;http://www.prisonpro.com/content/greene-state-correctional-institution
Houtzdale State Correctional Institution;;P.O. Box 1000;Houtzdale;PA;16698-1000;http://www.prisonpro.com/content/houtzdale-state-correctional-institution
Huntington State Correctional Institution;;1100 Pike Street;Huntingdon;PA;16654-1112;http://www.prisonpro.com/content/huntington-state-correctional-institution
Laurel Highlands State Correctional Institution;;P.O. Box 632;Somerset;PA;15502;http://www.prisonpro.com/content/laurel-highlands-state-correctional-institution
Mahanoy State Correctional Institution;;301 Morea Road;Frackville;PA;17932;http://www.prisonpro.com/content/mahanoy-state-correctional-institution
Mercer State Correctional Institution;;801 Butler Pike;Mercer;PA;16137;http://www.prisonpro.com/content/mercer-state-correctional-institution
Muncy State Correctional Institution;;P.O. Box 180;Muncy;PA;17756;http://www.prisonpro.com/content/muncy-state-correctional-institution
Pine Grove State Correctional Institution;;191 Fyock Road;Indiana;PA;15702;http://www.prisonpro.com/content/pine-grove-state-correctional-institution
Pittsburgh State Correctional Institution;;P.O. Box 99992;Pittsburgh;PA;15233;http://www.prisonpro.com/content/pittsburgh-state-correctional-institution
Quehanna Motivational Boot Camp;;4510 Quehanna Highway;Karthaus;PA;16845;http://www.prisonpro.com/content/quehanna-motivational-boot-camp
Retreat State Correctional Institution;;660 State Route 12;Hunlock Creek;PA;18622;http://www.prisonpro.com/content/retreat-state-correctional-institution
Rockview State Correctional Institution;;Box A;Bellefonte;PA;16823;http://www.prisonpro.com/content/rockview-state-correctional-institution
Smithfield State Correctional Institution;;P.O. Box 999;Huntingdon;PA;16652;http://www.prisonpro.com/content/smithfield-state-correctional-institution
Somerset State Correctional Institution;;1600 Walters Mill Road;Somerset;PA;15510-0002;http://www.prisonpro.com/content/somerset-state-correctional-institution
Waymart State Correctional Institution;;P.O. Box 256;Waymart;PA;18472;http://www.prisonpro.com/content/waymart-state-correctional-institution
Anthony P. Travisono Intake Service Center;;P.O. Box 8249;Cranston;Rhode Island;02920;http://www.prisonpro.com/content/anthony-p-travisono-intake-service-center
Dorothea Dix Minimum Security Facility Bernadette Building;;P.O. Box 8312;Cranston;Rhode Island;02920;http://www.prisonpro.com/content/dorothea-dixbernadette-minimum-security-facility
Gloria McDonald Awaiting Trial Maximum and Medium Security Facility;;P.O. Box 8312;Cranston;Rhode Island;02920;http://www.prisonpro.com/content/gloria-mcdonald-awaiting-trial-maximum-medium-security-facility
High Security Center;;P.O. Box 8200;Cranston;Rhode Island;02920;http://www.prisonpro.com/content/high-security-center
John J. Moran Medium Security Facility;;P.O. Box 8274;Cranston;RI;2920;http://www.prisonpro.com/content/john-j-moran-medium-security-facility
Maximum Security;;P.O. Box 8273;Cranston;RI;2920;http://www.prisonpro.com/content/maximum-security
Minimum Security;;P.O. Box 8212;Cranston;RI;2920;http://www.prisonpro.com/content/minimum-security
Allendale Correctional Institution;;P.O. Box 1152;Fairfax;SC;29827;http://www.prisonpro.com/content/allendale-correctional-institution
Broad River Correctional Institution;;4460 Broad River Road;Columbia;SC;29210;http://www.prisonpro.com/content/broad-river-correctional-institution
Catawba Pre-Release Center;;1030 Milling Road;Rock Hill;SC;29730;http://www.prisonpro.com/content/catawba-pre-release-center
Evans Correctional Institution;;P.O. Box 2951202;Bennettsville;SC;29512;http://www.prisonpro.com/content/evans-correctional-institution
Goodman Correctional Institution;;4556 Broad River Road;Columbia;SC;29210;http://www.prisonpro.com/content/goodman-correctional-institution
Graham (Camille Griffin) Correctional Institution;;4450 Broad River Road;Columbia;SC;29210-4096;http://www.prisonpro.com/content/graham-camille-griffin-correctional-institution
Kershaw Correctional Institution;;4848 Gold Mine Highway;Kershaw;SC;29067;http://www.prisonpro.com/content/kershaw-correctional-institution
Kirkland Reception and Evaluation Center;;4344 Broad River Road;Columbia;SC;29210;http://www.prisonpro.com/content/kirkland-reception-evaluation-center
Leath Correctional Institution;;2809 Airport Road;Greenwood;SC;29649;http://www.prisonpro.com/content/leath-correctional-institution
Lee Correctional Institution;;990 Wisacky Highway;Bishopville;SC;29010;http://www.prisonpro.com/content/lee-correctional-institution
Lieber Correctional Institution;;P.O. Box 205;Ridgeville;SC;29472;http://www.prisonpro.com/content/lieber-correctional-institution
Livesay Correctional Institution;;P.O. Box 580;Una;SC;29378;http://www.prisonpro.com/content/livesay-correctional-institution
Lower Savannah Pre-Release Center;;361 Wire Road;Aiken;SC;29802;http://www.prisonpro.com/content/lower-savannah-pre-release-center
MacDougall Correctional Institution;;1516 Old Gilliard Road;Ridgeville;SC;29472;http://www.prisonpro.com/content/macdougall-correctional-institution
Manning Correctional Institution;;502 Beckman Road;Columbia;SC;29203-3173;http://www.prisonpro.com/content/manning-correctional-institution
McCormick Correctional Institution;;386 Redemption Way;McCormick;SC;29899;http://www.prisonpro.com/content/mccormick-correctional-institution
Palmer Pre-Release Center;;2012 Pisgah Road;Florence;SC;29502;http://www.prisonpro.com/content/palmer-pre-release-center
Perry Correctional Institution;;430 Oaklawn Road;Pelzer;SC;29669;http://www.prisonpro.com/content/perry-correctional-institution
Ridgeland Correctional Institution;;P.O. Box 2039;Ridgeland;SC;29936;http://www.prisonpro.com/content/ridgeland-correctional-institution
Trenton Correctional Institution;;84 Greenhouse Road;Trenton;SC;29847;http://www.prisonpro.com/content/trenton-correctional-institution
Turbeville Correctional Institution;;P.O. Box 252;Turbeville;SC;29162;http://www.prisonpro.com/content/turbeville-correctional-institution
Tyger River Correctional Institution;;200 Prison Road ;Enoree;SC;29335-9308;http://www.prisonpro.com/content/tyger-river-correctional-institution
Walden/Stevenson Correctional Institution;;4340 Broad River Road;Columbia;SC;29210;http://www.prisonpro.com/content/walden-stevenson-correctional-institutions-camp
Wateree River Correctional Institution;;P.O. Box 189;Rembert;SC;29128-0189;http://www.prisonpro.com/content/wateree-river-correctional-institution
Aurora Plains Academy;;1400 East 10th Street;Plankinton;SD;57368-2033;http://www.prisonpro.com/content/aurora-plains-academy
Jameson Annex;;P.O. Box 5912;Sioux Falls;SD;57117;http://www.prisonpro.com/content/jameson-annex
Mike Durfee State Prison;;1412 Wood Street;Springfield;SD;57062;http://www.prisonpro.com/content/mike-durfee-state-prison
Patrick Henry Brady Academy;;12279 Brady Drive;Custer;SD;57730;http://www.prisonpro.com/content/patrick-henry-brady-academy
QUEST;;25298 Badger Clark Road;Custer;SD;57730;http://www.prisonpro.com/content/quest
Rapid City Minimum Unit;;2725 Creek Drive;Rapid City;SD;57703;http://www.prisonpro.com/content/rapid-city-minimum-unit
South Dakota State Penitentiary;;P.O. Box 5912;Sioux Falls;SD;57117;http://www.prisonpro.com/content/south-dakota-state-penitentiary
South Dakota Women's Prison;;c/o 500 E. Capital Ave.;Pierre;SD;57502;http://www.prisonpro.com/content/south-dakota-womens-prison
STAR Academy;;12279 Brady Drive;Custer;SD;57730;http://www.prisonpro.com/content/star-academy
Yankton Minimum Unit;;178 Mickelson Drive;Yankton;SD;57078;http://www.prisonpro.com/content/yankton-minimum-unit
Youth Challenge Center;;12279 Brady Drive;Custer;SD;57730;http://www.prisonpro.com/content/youth-challenge-center
Bledsoe County Correctional Complex;;1045 Horsehead Road;Pikeville;Tennessee;37367;http://www.prisonpro.com/content/bledsoe-county-correctional-complex
Hardeman County Correctional Facility;;P.O. Box 549;Whiteville;Tennessee;38075;http://www.prisonpro.com/content/hardeman-county-correctional-facility
Lois M. DeBerry Special Needs Facility;;7575 Cockrill Bend Boulevard;Nashville;Tennessee;37209-1057;http://www.prisonpro.com/content/lois-m-deberry-special-needs-facility
Mark H. Luttrell Correctional Center;;6000 State Road;Memphis;Tennessee;38134;http://www.prisonpro.com/content/mark-h-luttrell-correctional-center
Morgan County Correctional Complex;;P.O. Box 2000;Wartburg;Tennessee;37887;http://www.prisonpro.com/content/morgan-county-correctional-complex
Northeast Correctional Complex and Annex;;P.O. Box 5000;Mountain City;Tennessee;37683-5000;http://www.prisonpro.com/content/northeast-correctional-complex-annex
Northwest Correctional Complex;;960 State Route 212;Tiptonville;Tennessee;38079;http://www.prisonpro.com/content/northwest-correctional-complex
Riverbend Maximum Security Institution;;7475 Cockrill Bend Boulevard;Nashville;Tennessee;37209-1048;http://www.prisonpro.com/content/riverbend-maximum-security-institution
South Central Correctional Facility;;P.O. Box 279;Clifton;Tennessee;38425-0279;http://www.prisonpro.com/content/south-central-correctional-facility
Tennessee Prison for Women;;3881 Stewarts Lane;Nashville;Tennessee;37218-3302;http://www.prisonpro.com/content/tennessee-prison-women
Turney Center Industrial Main Site;;1499 R.W. Moore Memorial Highway;Clifton;Tennessee;37140-4050;http://www.prisonpro.com/content/turney-center-industrial-complex-annex
Turney Center Industrial Annex;;P.O. Box 182;Clifton;Tennessee;38425;http://www.prisonpro.com/content/turney-center-industrial-complex-annex
West Tennessee State Penitentiary;;P.O. Box 1150;Henning;Tennessee;38041-1150;http://www.prisonpro.com/content/west-tennessee-state-penitentiary
Whiteville Correctional Facility;;P.O. Box 679;Whiteville;Tennessee;38075;http://www.prisonpro.com/content/whiteville-correctional-facility
Allred Unit;;2101 FM 369 North;Iowa Park;TX;76367;http://www.prisonpro.com/content/allred-unit
Bartlett State Jail;;1018 Arnold Drive;Bartlett;TX;76512;http://www.prisonpro.com/content/bartlett-state-jail
Beto Unit;;1391 FM 3328;Tennessee Colony;TX;75880;http://www.prisonpro.com/content/beto-unit
Boyd Unit;;200 Spur 113;Teague;TX;75860-2007;http://www.prisonpro.com/content/boyd-unit
James Bradshaw State Jail;;P.O. Box 9000;Henderson;TX;75653-9000;http://www.prisonpro.com/content/james-bradshaw-state-jail
Bridgeport Correctional Center Texas;;4000 North Tenth Street;Bridgeport;TX;76426;http://www.prisonpro.com/content/bridgeport-correctional-center-texas
Briscoe Unit;;1459 West Highway 85;Dilley;TX;78017;http://www.prisonpro.com/content/briscoe-unit
Byrd Unit;;21 FM 247;Huntsville;TX;77320;http://www.prisonpro.com/content/byrd-unit
Clemens Unit;;11034 Hwy 36;Brazoria;TX;77422;http://www.prisonpro.com/content/clemens-unit
Clements Unit;;9601 Spur 592;Amarillo;TX;79107-9606;http://www.prisonpro.com/content/clements-unit
Cleveland Correctional Center;;P.O. Box 1678;Cleveland;TX;77328;http://www.prisonpro.com/content/cleveland-correctional-center
Coffield Unit;;2661 FM 2054;Tennessee Colony;TX;75884;http://www.prisonpro.com/content/coffield-unit
Cole Unit;;3801 Silo Road;Bonham;TX;75418;http://www.prisonpro.com/content/cole-unit
John B. Connally Unit;;899 FM 632;Kenedy;TX;78119;http://www.prisonpro.com/content/connally-unit
Cotulla Unit;;610 FM 624;Cotulla;TX;78014;http://www.prisonpro.com/content/cotulla-unit
Crain Unit;;1401 State School Road;Gatesville;TX;76599-2999;http://www.prisonpro.com/content/crain-unit
Dalhart Unit;;11950 FM 998;Dalhart;TX;79022;http://www.prisonpro.com/content/dalhart-unit
Daniel Unit;;938 South FM 1673;Snyder;TX;79549;http://www.prisonpro.com/content/daniel-unit
Darrington Unit;;59 Darrington Road;Rosharon;TX;77583;http://www.prisonpro.com/content/darrington-unit
Diboll Correctional Center;;1604 South First Street;Diboll;TX;75942;http://www.prisonpro.com/content/diboll-correctional-center
Dominguez State Jail;;6535 Cagnon Road;San Antonio;TX;78252-2202;http://www.prisonpro.com/content/dominguez-state-jail
Duncan Unit;;1502 South First Street;Diboll;TX;75942;http://www.prisonpro.com/content/duncan-unit
East Texas Treatment Multi-Use Facility;;900 Industrial Drive;Henderson;TX;75652;http://www.prisonpro.com/content/east-texas-treatment-multi-use-facility
Eastham Unit;;2665 Prison Road #2;Lovelady;TX;75852;http://www.prisonpro.com/content/eastham-unit
Ellis Unit;;1697 FM 980;Huntsville;TX;77343;http://www.prisonpro.com/content/ellis-unit
Estelle Unit;;264 FM 3478;Huntsville;TX;77320-3320;http://www.prisonpro.com/content/estelle-unit
Estes Unit;;1100 Hwy 1807;Venus;TX;76084;http://www.prisonpro.com/content/estes-unit
Jim Ferguson Unit;;12120 Savage Drive;Midway;TX;75852;http://www.prisonpro.com/content/ferguson-unit
Formby State Jail;;998 County Road AA;Plainview;TX;79072;http://www.prisonpro.com/content/formby-state-jail
Fort Stockton Transfer Facility;;1536 IH-10 East;Fort Stockton;TX;79735;http://www.prisonpro.com/content/fort-stockton-transfer-facility
Garza East;;4304 Highway 202;Beeville;TX;78102;http://www.prisonpro.com/content/garza-east
Garza West;;4250 Highway 202;Beeville;TX;78102;http://www.prisonpro.com/content/garza-west
Gist State Jail;;3295 FM 3514;Beaumont;TX;77705;http://www.prisonpro.com/content/gist-state-jail
Ernestine Glossbrenner Unit;;5100 South FM 1329;San Diego;TX;78384;http://www.prisonpro.com/content/glossbrenner-unit
Goodman Unit/Transfer Facility;;349 Private Road 8430;Jasper;TX;75952;http://www.prisonpro.com/content/goodman-unittransfer-facility
Goree Unit;;7405 Hwy 75 South;Huntsville;TX;77344;http://www.prisonpro.com/content/goree-unit
Joe F. Gurney Transfer Facility;;1385 FM 3328;Palestine;TX;75803;http://www.prisonpro.com/content/gurney-transfer-facility
Halbert Unit;;800 Ellen Halbert Drive;Burnet;TX;78612;http://www.prisonpro.com/content/halbert-unit
Hamilton Pre-Release Unit;;200 Lee Morrison Lane;Bryan;TX;77807;http://www.prisonpro.com/content/hamilton-pre-release-unit
Havins Unit;;500 FM 45 East;Brownwood;TX;76802;http://www.prisonpro.com/content/havins-unit
Dempsie Henley State Jail;;7581 Hwy 322;Dayton;TX;77535;http://www.prisonpro.com/content/henley-state-jail
Hightower Unit;;902 FM 686;Dayton;TX;77535;http://www.prisonpro.com/content/hightower-unit
Hilltop Unit;;1500 State School Road;Gatesville;TX;76598-2996;http://www.prisonpro.com/content/hilltop-unit
Hobby Unit;;742 FM 712;Marlin;TX;76662;http://www.prisonpro.com/content/hobby-unit
Hodge Unit;;P.O. Box 999;Rusk;TX;75785;http://www.prisonpro.com/content/hodge-unit
Holliday Unit Transfer Facility;;295 IH-45 North;Huntsville;TX;77320-8443;http://www.prisonpro.com/content/holliday-unit-transfer-facility
Hospital Galveston;;P.O. Box 48, Substation #2;Galveston;TX;77555;http://www.prisonpro.com/content/hospital-galveston
Hughes Unit;;Route 2 Box 4400;Gatesville;TX;76597;http://www.prisonpro.com/content/hughes-unit
Huntsville Unit;;815 12th Street;Huntsville;TX;77348;http://www.prisonpro.com/content/huntsville-unit
Hutchins State Jail;;1500 East Langdon Road;Dallas;TX;75242;http://www.prisonpro.com/content/hutchins-state-jail
?Jester I Unit;;1 Jester Road;Richmond;TX;77406;http://www.prisonpro.com/content/jester-i-iii-iv-units
Jester III Unit;;3 Jester Road;Richmond;TX;77406;http://www.prisonpro.com/content/jester-i-iii-iv-units
Jester IV Psychiatric Unit;;4 Jester Road;Richmond;TX;77406;http://www.prisonpro.com/content/jester-i-iii-iv-units
Johnston Unit;;703 Airport Road;Winnsboro;TX;75494;http://www.prisonpro.com/content/johnston-unit
Kegans State Jail;;707 Top Street;Houston;TX;77002;http://www.prisonpro.com/content/kegans-state-jail
Kyle Correctional Center;;23001 Interstate 35;Kyle;TX;78640;http://www.prisonpro.com/content/kyle-correctional-center
Leblanc Unit Pre-Release Facility;;3695 FM 3514;Beaumont;TX;77705;http://www.prisonpro.com/content/leblanc-unit-pre-release-facility
Lewis Unit;;777 FM 3497;Woodville;TX;75990;http://www.prisonpro.com/content/lewis-unit
Lindsey State Jail;;1620 FM 3344;Jacksboro;TX;76458;http://www.prisonpro.com/content/lindsey-state-jail
Lockhart Correctional Facility;;1400 Industrial Boulevard;Lockhart;TX;78644;http://www.prisonpro.com/content/lockhart-correctional-facility
Lopez State Jail;;1203 El Cibolo Road;Edinburg;TX;78542;http://www.prisonpro.com/content/lopez-state-jail
Luther Unit;;1800 Luther Drive;Navasota;TX;77868;http://www.prisonpro.com/content/luther-unit
Lychner State Jail;;2350 Atascocita Road;Humble;TX;77396;http://www.prisonpro.com/content/lychner-state-jail
Lynaugh Unit;;1098 South Highway 2037;Fort Stockton;TX;79735;http://www.prisonpro.com/content/lynaugh-unit
Marlin Transfer Facility;;2893 State Hwy 6;Marlin;TX;76661-6588;http://www.prisonpro.com/content/marlin-transfer-facility
McConnell Unit;;3001 South Emily Drive;Beeville;TX;78102;http://www.prisonpro.com/content/mcconnell-unit
Michael Unit;;2664 Farm to Market Road 2054;Tennessee Colony;TX;75886;http://www.prisonpro.com/content/michael-unit
Middleton Unit Transfer Facility;;13055 Farm to Market Road 3522;Abilene;TX;79602;http://www.prisonpro.com/content/middleton-unit-transfer-facility
Montford Unit;;8602 Peach Street;Lubbock;TX;79404;http://www.prisonpro.com/content/montford-unit
Billy Moore Correctional Center (Moore B.);;8500 North FM 3053;Overton;TX;75684;http://www.prisonpro.com/content/billy-moore-correctional-center-moore-b
Moore, C. Transfer Facility;;1700 North FM 87;Bonham;TX;75418 ;http://www.prisonpro.com/content/moore-c-transfer-facility
Mountain View Unit;;2305 Ransom Road;Gatesville;TX;76528;http://www.prisonpro.com/content/mountain-view-unit
Dr. Lane Murray Unit;;1916 North Highway 36 Bypass;Gatesville;TX;76596;http://www.prisonpro.com/content/murray-unit
Neal Unit;;9055 Spur 592;Amarillo;TX;79107-9696;http://www.prisonpro.com/content/neal-unit
Ney State Jail;;114 Private Road 4303;Hondo;TX;78861-3812 ;http://www.prisonpro.com/content/ney-state-jail
Pack Unit;;2400 Wallace Pack Road;Navasota;TX;77868;http://www.prisonpro.com/content/pack-unit
Lucile Plane State Jail;;904 FM 686;Dayton;TX;77535;http://www.prisonpro.com/content/lucile-plane-state-jail
Polunsky Unit;;3872 FM 350 South;Livingston;TX;77352;http://www.prisonpro.com/content/polunsky-unit
Powledge Unit;;1400 FM 3452;Palestine;TX;75803;http://www.prisonpro.com/content/powledge-unit
Ramsey Unit;;1100 FM 655;Rosharon;TX;77583;http://www.prisonpro.com/content/ramsey-unit
Roach Unit;;15845 FM 164;Childress;TX;79202;http://www.prisonpro.com/content/roach-unit
Robertson Unit;;12071 FM 3522;Abilene;TX;79602;http://www.prisonpro.com/content/robertson-unit
Rudd Transfer Facility;;2004 Lamesa Highway;Brownfield;TX;79316;http://www.prisonpro.com/content/rudd-transfer-facility
Sanchez State Jail;;3901 State Jail Road;El Paso;TX;79938-8456;http://www.prisonpro.com/content/sanchez-state-jail
San Saba Transfer Facility;;206 South Wallace Creek Road;San Saba;TX;76877;http://www.prisonpro.com/content/san-saba-transfer-facility
Sayle Unit;;4176 FM 1800;Breckenridge;TX;76424-7302;http://www.prisonpro.com/content/sayle-unit
Scott Unit;;6999 Retrieve;Angleton;TX;77515;http://www.prisonpro.com/content/scott-unit
Segovia Unit;;1201 E. El Cibolo Road;Edinburg;TX;78542;http://www.prisonpro.com/content/segovia-unit
Skyview Unit;;379 FM 2972 West;Rusk;TX;75785-3666;http://www.prisonpro.com/content/skyview-unit
Smith Unit;;1313 County Road 19;Lamesa;TX;79332;http://www.prisonpro.com/content/smith-unit
Stevenson Unit;;1525 FM 766;Cuero;TX;77954;http://www.prisonpro.com/content/stevenson-unit
Stiles Unit;;3060 FM 3514;Beaumont;TX;77705;http://www.prisonpro.com/content/stiles-unit
Stringfellow Unit;;1200 FM 655;Rosharon;TX;77583;http://www.prisonpro.com/content/stringfellow-unit
Telford Unit;;3899 Highway 98;New Boston;TX;75570;http://www.prisonpro.com/content/telford-unit
Terrell Unit;;1300 FM 655;Rosharon;TX;77583;http://www.prisonpro.com/content/terrell-unit
Torres Unit;;125 Private Road 4303;Hondo;TX;78862;http://www.prisonpro.com/content/torres-unit
Travis County State Jail;;8101 FM 969;Austin;TX;78724;http://www.prisonpro.com/content/travis-county-state-jail
Tulia Transfer Facility;;4000 Highway 86 West;Tulia;TX;79088;http://www.prisonpro.com/content/tulia-transfer-facility
Vance Unit;;2 Jester Road;Richmond;TX;77406;http://www.prisonpro.com/content/vance-unit
Wallace Unit;;1675 South FM 3525;Colorado City;TX;79512;http://www.prisonpro.com/content/wallace-unit
Ware Transfer Facility;;1681 South FM 3525;Colorado City;TX;79512;http://www.prisonpro.com/content/ware-transfer-facility
Wheeler State Jail;;986 County Road AA;Plainview;TX;79072;http://www.prisonpro.com/content/wheeler-state-jail
Willacy County State Jail;;1695 South Buffalo Drive;Raymondville;TX;78580;http://www.prisonpro.com/content/willacy-county-state-jail
Woodman State Jail;;1210 Coryell City Road;Gatesville;TX;76528;http://www.prisonpro.com/content/woodman-state-jail
Wynne Unit;;810 FM 2822;Huntsville;TX;7734;http://www.prisonpro.com/content/wynne-unit
Young Medical Facility;;5509 Attwater Ave.;Dickinson;TX;77539;http://www.prisonpro.com/content/young-medical-facility
Draper Prison/Utah State Prison;;P.O. Box 250;Draper;UT;84020;http://www.prisonpro.com/content/draper-prisonutah-state-prison
Gunnison Prison;;P.O. Box 550;Gunnison;UT;84634;http://www.prisonpro.com/content/gunnison-prison
Chittenden Regional Correctional Facility;;7 Farrell Street;South Burlington;VT;5403;http://www.prisonpro.com/content/chittenden-regional-correctional-facility
Marble Valley Regional Correctional Facility;;167 State Street;Rutland;VT;5702;http://www.prisonpro.com/content/marble-valley-regional-correctional-facility
Northern State Correctional Facility;;2559 Glen Road;Newport;VT;5855;http://www.prisonpro.com/content/northern-state-correctional-facility
Northeast Correctional Complex Vermont;;1266-1270 US Route 5;St.Johnsbury;VT;5819;http://www.prisonpro.com/content/northeast-correctional-complex-vermont
Northwest State Correctional Facility;;3649 Lower Newton Road;Swanton;VT;5488;http://www.prisonpro.com/content/northwest-state-correctional-facility
Southeast State Correctional Facility;;546 State Farm Road;Windsor;VT;5089;http://www.prisonpro.com/content/southeast-state-correctional-facility
Southern State Correctional Facility Springfield;;700 Charlestown Road;Springfield;VT;5156;http://www.prisonpro.com/content/southern-state-correctional-facility-springfield
Augusta Correctional Center;;1821 Estaline Valley Road;Craigsville;Virginia;24430;http://www.prisonpro.com/content/augusta-correctional-center
Baskerville Correctional Center;;4150 Hayes Mill Road;Baskerville;VA;23915;http://www.prisonpro.com/content/baskerville-correctional-center
Bland Correctional Center;;256 Bland Farm Road;Bland;VA;24315-9615;http://www.prisonpro.com/content/bland-correctional-center
Brunswick Work Center;;P.O. Box 207C;Lawrenceville;VA;23868;http://www.prisonpro.com/content/brunswick-work-center
Buckingham Correctional Center;;P.O. Box 430;Dillwyn;VA;23936;http://www.prisonpro.com/content/buckingham-correctional-center
Caroline Correctional Unit;;31285 Camp Road;Hanover;VA;23069;http://www.prisonpro.com/content/caroline-correctional-unit-2
Central Virginia Correctional Unit;;6900 Courthouse Road;Chesterfield;VA;23832;http://www.prisonpro.com/content/central-virginia-correctional-unit
Coffeewood Correctional Center;;P. O. Box 500;Mitchells;VA;22729;http://www.prisonpro.com/content/coffeewood-correctional-center
Cold Springs Correctional Unit;;221 Spitler Circle;Greenville;VA;24440;http://www.prisonpro.com/content/cold-springs-correctional-unit
Deep Meadow Correctional Center;;3500 Woods Way;State Farm;VA;23160;http://www.prisonpro.com/content/deep-meadow-correctional-center
Deerfield Correctional Center;;21360 Deerfield Drive;Capron;VA;23829;http://www.prisonpro.com/content/deerfield-correctional-center
Dillwyn Correctional Center;;P.O. Box 670;Dillwyn;VA;23936;http://www.prisonpro.com/content/dillwyn-correctional-center
Fluvanna Correctional Center for Women;;144 Prison Lane;Troy;VA;22974;http://www.prisonpro.com/content/fluvanna-correctional-center-women
Green Rock Correctional Center;;475 Green Rock Lane;Chatham;Virginia;24532;http://www.prisonpro.com/content/green-rock-correctional-center
Greensville Correctional Center;;901 Corrections Way;Jarratt;VA;23870-9614;http://www.prisonpro.com/content/greensville-correctional-center
Halifax Correctional Unit;;Box 1789;Halifax;VA;24558;http://www.prisonpro.com/content/halifax-correctional-unit
Haynesville Correctional Center;;P.O. Box 129;Haynesville;VA;22472;http://www.prisonpro.com/content/haynesville-correctional-center
Haynesville Correctional Unit;;P.O. Box 39;Haynesville;VA;22472;http://www.prisonpro.com/content/haynesville-correctional-unit
Indian Creek Correctional Center;;P.O. Box 16482;Chesapeake;VA;23328-6482;http://www.prisonpro.com/content/indian-creek-correctional-center
James River Work Center;;1954 State Farm Road;State Farm;VA;23160;http://www.prisonpro.com/content/james-river-work-center
Keen Mountain Correctional Center;;P.O. Box 860;Oakwood;VA;24632;http://www.prisonpro.com/content/keen-mountain-correctional-center
Lawrenceville Correctional Center Virginia;;1607 Planters Road;Lawrenceville;VA;23868;http://www.prisonpro.com/content/lawrenceville-correctional-center-virginia
Lunenburg Correctional Center;;P.O. Box 1424;Victoria;VA;23974;http://www.prisonpro.com/content/lunenburg-correctional-center
Marion Correctional Treatment Center;;110 Wright Street;Marion;VA;24354-3145;http://www.prisonpro.com/content/marion-correctional-treatment-center
Medical College of Virginia;;401 N. 12th Street;Richmond;VA;23298;http://www.prisonpro.com/content/medical-college-virginia
Nottoway Correctional Center;;P.O. Box 488;Burkeville;VA;23922;http://www.prisonpro.com/content/nottoway-correctional-center
Patrick Henry Correctional Unit;;P.O. Box 1090;Ridgeway;VA;24148;http://www.prisonpro.com/content/patrick-henry-correctional-unit
Pocahontas State Correctional Center;;P.O. Box 518;Pocahontas;VA;24635-0518;http://www.prisonpro.com/content/pocahontas-state-correctional-center
Powhatan Reception Center;;3600 Woods Way;State Farm;VA;23160;http://www.prisonpro.com/content/powhatan-reception-center
Red Onion State Prison;;P.O. Box 970;Pound;VA;24279;http://www.prisonpro.com/content/red-onion-state-prison
River North Correctional Center;;329 Dell Brook Lane;Independence;VA;24348;http://www.prisonpro.com/content/river-north-correctional-center
Rustburg Correctional Unit;;479 Camp Nine Road;Rustburg;VA;24588;http://www.prisonpro.com/content/rustburg-correctional-unit
St. Brides Correctional Center;;P.O. Box 16482;Chesapeake;VA;23328-6482;http://www.prisonpro.com/content/st-brides-correctional-center
Sussex I State Prison;;24414 Musselwhite Drive;Waverly;VA;23891-1112;http://www.prisonpro.com/content/sussex-i-state-prison
Sussex II State Prison;;24427 Musselwhite Drive;Waverly;VA;23891-2222;http://www.prisonpro.com/content/sussex-ii-state-prison
Virginia Correctional Center for Women;;P.O. Box 2;Goochland;VA;23063;http://www.prisonpro.com/content/virginia-correctional-center-women
Wallens Ridge State Prison;;P.O. Box 759;Big Stone Gap;VA;24219;http://www.prisonpro.com/content/wallens-ridge-state-prison
Wise Correctional Unit;;P.O. Box 1198;Coeburn;VA;24230-1198;http://www.prisonpro.com/content/wise-correctional-unit
Airway Heights Corrections Center;;P.O. Box 1899;Airway Heights;WA;99001-1899;http://www.prisonpro.com/content/airway-heights-corrections-center
Cedar Creek Corrections Center;;P.O. Box 37;Littlerock;WA;98556-0037;http://www.prisonpro.com/content/cedar-creek-corrections-center
Clallam Bay Corrections Center;;1830 Eagle Crest Way;Clallam Bay;WA;98326;http://www.prisonpro.com/content/clallam-bay-corrections-center
Coyote Ridge Corrections Center;;P.O. Box 769;Connell;WA;99326;http://www.prisonpro.com/content/coyote-ridge-corrections-center
Larch Corrections Center;;15314 NE Dole Valley Road;Yacolt;WA;98675-9532;http://www.prisonpro.com/content/larch-corrections-center
Mission Creek Corrections Center for Women;;3420 NE Sand Hill Road;Belfair;WA;98528;http://www.prisonpro.com/content/mission-creek-corrections-center-women
Monroe Correctional Complex;;P.O. Box 777;Monroe;WA;98272;http://www.prisonpro.com/content/monroe-correctional-complex
Olympic Corrections Center;;11235 Hoh Mainline;Forks;WA;98332;http://www.prisonpro.com/content/olympic-corrections-center
